time,bid,bidSize,ask,askSize,last,lastSize,prevBidSize,prevAskSize,volume,open,high,low,close
2021-10-25 16:56:09.348159+00:00,122.98,17.0,123.0,10.0,122.99,5.0,25.0,11.0,313920.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:09.741060+00:00,122.99,5.0,123.0,8.0,122.99,5.0,17.0,10.0,313920.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:10.507905+00:00,122.99,5.0,123.0,8.0,122.99,5.0,17.0,10.0,313920.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:10.509899+00:00,122.99,5.0,123.0,8.0,122.99,2.0,17.0,10.0,313922.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:10.857970+00:00,122.99,2.0,123.0,9.0,122.99,2.0,5.0,8.0,313922.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:10.859965+00:00,122.99,2.0,123.0,9.0,122.99,1.0,5.0,8.0,313922.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:10.861960+00:00,122.99,2.0,123.0,9.0,122.99,1.0,5.0,8.0,313923.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:11.323037+00:00,122.99,2.0,123.0,9.0,122.99,1.0,5.0,8.0,313923.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:11.325015+00:00,122.99,2.0,123.0,9.0,123.0,14.0,5.0,8.0,313923.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:11.326013+00:00,122.99,2.0,123.0,9.0,123.0,14.0,5.0,8.0,313937.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:11.327011+00:00,123.0,5.0,123.01,4.0,123.0,14.0,2.0,9.0,313937.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:11.939894+00:00,122.98,11.0,123.0,1.0,123.0,14.0,5.0,4.0,313937.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:11.941890+00:00,122.98,11.0,123.0,1.0,122.99,1.0,5.0,4.0,313938.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:12.558833+00:00,122.98,11.0,123.0,1.0,122.99,1.0,5.0,4.0,313938.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:12.560942+00:00,122.98,11.0,123.0,1.0,123.0,8.0,5.0,4.0,313946.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:12.562822+00:00,122.98,25.0,123.0,2.0,123.0,8.0,11.0,1.0,313946.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:12.962101+00:00,122.98,25.0,123.0,2.0,122.99,2.0,11.0,1.0,313946.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:12.964041+00:00,122.98,25.0,123.0,2.0,122.99,2.0,11.0,1.0,313948.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:12.965226+00:00,122.98,2.0,123.0,7.0,122.99,2.0,25.0,2.0,313948.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:13.380450+00:00,122.98,2.0,123.0,7.0,122.99,5.0,25.0,2.0,313948.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:13.381448+00:00,122.98,2.0,123.0,7.0,122.99,5.0,25.0,2.0,313953.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:13.724601+00:00,122.98,14.0,123.0,5.0,122.99,5.0,2.0,7.0,313953.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:13.725782+00:00,122.98,14.0,123.0,5.0,122.99,7.0,2.0,7.0,313953.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:13.727191+00:00,122.98,14.0,123.0,5.0,122.99,7.0,2.0,7.0,313960.0,120.53,123.46,118.6,119.82
